order_item_id,order_id,product_sku,product_name,quantity,unit_price,line_total,discount_applied
ITEM100312,ORD100074,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM100313,ORD100074,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM100314,ORD100074,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM100315,ORD100074,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100316,ORD100074,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100317,ORD100075,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100318,ORD100075,RBX-SOF-1017,RobotOS Control Suite,1,1851,1851,0
ITEM100319,ORD100075,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100320,ORD100075,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100321,ORD100075,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100322,ORD100076,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100323,ORD100076,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100324,ORD100076,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100325,ORD100076,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM100326,ORD100077,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM100327,ORD100077,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100328,ORD100077,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100329,ORD100077,RBX-COM-1012,6-Axis Force Sensor,5,4577,22885,0
ITEM100330,ORD100077,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100331,ORD100077,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM100332,ORD100077,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100333,ORD100078,RBX-COM-1012,6-Axis Force Sensor,4,4577,18308,0
ITEM100334,ORD100078,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100335,ORD100078,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM100336,ORD100079,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100337,ORD100080,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100338,ORD100080,RBX-SOF-1017,RobotOS Control Suite,1,1851,1851,0
ITEM100339,ORD100080,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100340,ORD100080,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100341,ORD100080,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM100342,ORD100080,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100343,ORD100081,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100344,ORD100081,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100345,ORD100081,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM100346,ORD100082,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM100347,ORD100083,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM100348,ORD100083,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100349,ORD100083,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM100350,ORD100083,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100351,ORD100083,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM100352,ORD100083,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100353,ORD100083,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100354,ORD100084,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100355,ORD100084,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100356,ORD100084,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100357,ORD100085,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100358,ORD100085,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100359,ORD100085,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100360,ORD100085,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM100361,ORD100086,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100362,ORD100086,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM100363,ORD100086,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM100364,ORD100086,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100365,ORD100087,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100366,ORD100087,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100367,ORD100087,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100368,ORD100087,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100369,ORD100087,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100370,ORD100087,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100371,ORD100088,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM100372,ORD100089,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100373,ORD100089,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100374,ORD100090,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100375,ORD100090,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100376,ORD100091,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM100377,ORD100091,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100378,ORD100091,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM100379,ORD100092,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100380,ORD100092,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100381,ORD100093,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM100382,ORD100093,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM100383,ORD100093,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100384,ORD100094,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100385,ORD100095,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100386,ORD100095,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM100387,ORD100095,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100388,ORD100095,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100389,ORD100095,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM100390,ORD100095,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100391,ORD100095,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM100392,ORD100096,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100393,ORD100096,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100394,ORD100096,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100395,ORD100096,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM100396,ORD100096,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100397,ORD100097,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100398,ORD100097,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100399,ORD100097,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100400,ORD100098,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM100401,ORD100099,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100402,ORD100099,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100403,ORD100100,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM100404,ORD100100,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100405,ORD100100,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100406,ORD100101,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100407,ORD100101,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100408,ORD100101,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM100409,ORD100102,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM100410,ORD100103,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM100411,ORD100104,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM100412,ORD100104,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100413,ORD100104,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM100414,ORD100104,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100415,ORD100105,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM100416,ORD100105,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100417,ORD100105,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM100418,ORD100105,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100419,ORD100105,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100420,ORD100105,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100421,ORD100105,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM100422,ORD100106,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100423,ORD100106,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM100424,ORD100106,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100425,ORD100107,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100426,ORD100107,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM100427,ORD100108,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM100428,ORD100108,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100429,ORD100108,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100430,ORD100109,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM100431,ORD100109,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100432,ORD100109,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM100433,ORD100109,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM100434,ORD100110,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100435,ORD100110,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100436,ORD100110,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM100437,ORD100110,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM100438,ORD100110,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100439,ORD100111,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100440,ORD100111,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM100441,ORD100112,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM100442,ORD100112,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100443,ORD100112,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100444,ORD100113,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100445,ORD100113,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100446,ORD100113,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100447,ORD100113,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM100448,ORD100113,RBX-COM-1016,Safety Scanner System,3,2494,7482,0
ITEM100449,ORD100114,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100450,ORD100114,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM100451,ORD100114,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100452,ORD100114,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM100453,ORD100114,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100454,ORD100114,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM100455,ORD100114,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM100456,ORD100114,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100457,ORD100115,RBX-COM-1013,High-Precision Gripper,2,2687,5374,0
ITEM100458,ORD100115,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM100459,ORD100115,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100460,ORD100115,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100461,ORD100115,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM100462,ORD100116,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100463,ORD100116,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100464,ORD100116,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100465,ORD100116,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100466,ORD100116,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100467,ORD100116,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM100468,ORD100116,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM100469,ORD100117,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM100470,ORD100117,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100471,ORD100117,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM100472,ORD100117,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100473,ORD100117,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100474,ORD100117,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100475,ORD100118,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM100476,ORD100118,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100477,ORD100119,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM100478,ORD100120,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100479,ORD100120,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100480,ORD100120,RBX-SOF-1017,RobotOS Control Suite,1,1851,1851,0
ITEM100481,ORD100120,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100482,ORD100120,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100483,ORD100120,RBX-COM-1012,6-Axis Force Sensor,3,4577,13731,0
ITEM100484,ORD100120,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100485,ORD100121,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100486,ORD100121,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM100487,ORD100121,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100488,ORD100121,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM100489,ORD100121,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100490,ORD100121,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100491,ORD100121,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM100492,ORD100122,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100493,ORD100123,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100494,ORD100123,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100495,ORD100123,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100496,ORD100123,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM100497,ORD100123,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100498,ORD100123,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM100499,ORD100123,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100500,ORD100123,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM100501,ORD100124,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM100502,ORD100124,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM100503,ORD100124,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100504,ORD100124,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100505,ORD100125,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM100506,ORD100125,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM100507,ORD100125,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100508,ORD100125,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100509,ORD100125,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100510,ORD100125,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM100511,ORD100126,RBX-SOF-1020,Predictive Maintenance AI,2,734,1468,0
ITEM100512,ORD100127,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM100513,ORD100128,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100514,ORD100128,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM100515,ORD100128,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100516,ORD100128,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM100517,ORD100128,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM100518,ORD100128,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100519,ORD100128,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100520,ORD100128,RBX-COM-1014,Vision System Pro,4,2111,8444,0
ITEM100521,ORD100129,RBX-COM-1012,6-Axis Force Sensor,5,4577,22885,0
ITEM100522,ORD100129,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100523,ORD100129,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100524,ORD100130,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100525,ORD100130,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100526,ORD100130,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100527,ORD100130,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100528,ORD100130,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM100529,ORD100130,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM100530,ORD100130,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM100531,ORD100131,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100532,ORD100131,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM100533,ORD100131,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100534,ORD100131,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM100535,ORD100131,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100536,ORD100131,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100537,ORD100131,RBX-COM-1012,6-Axis Force Sensor,4,4577,18308,0
ITEM100538,ORD100131,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100539,ORD100132,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM100540,ORD100133,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100541,ORD100133,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100542,ORD100134,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100543,ORD100134,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM100544,ORD100135,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100545,ORD100136,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM100546,ORD100136,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100547,ORD100137,RBX-COM-1016,Safety Scanner System,3,2494,7482,0
ITEM100548,ORD100137,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100549,ORD100137,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM100550,ORD100138,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100551,ORD100138,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM100552,ORD100138,RBX-SOF-1017,RobotOS Control Suite,1,1851,1851,0
ITEM100553,ORD100138,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM100554,ORD100138,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100555,ORD100138,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM100556,ORD100139,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM100557,ORD100139,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100558,ORD100139,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100559,ORD100139,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100560,ORD100140,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM100561,ORD100140,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM100562,ORD100140,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100563,ORD100140,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100564,ORD100140,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100565,ORD100140,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100566,ORD100140,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100567,ORD100140,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100568,ORD100141,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM100569,ORD100141,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100570,ORD100141,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100571,ORD100141,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100572,ORD100141,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100573,ORD100141,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM100574,ORD100141,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100575,ORD100142,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM100576,ORD100142,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM100577,ORD100142,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM100578,ORD100142,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100579,ORD100142,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100580,ORD100143,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100581,ORD100144,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100582,ORD100144,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100583,ORD100144,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM100584,ORD100144,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100585,ORD100144,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM100586,ORD100144,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM100587,ORD100144,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100588,ORD100145,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100589,ORD100145,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM100590,ORD100145,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100591,ORD100146,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM100592,ORD100146,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM100593,ORD100146,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM100594,ORD100147,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM100595,ORD100147,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100596,ORD100148,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100597,ORD100148,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM100598,ORD100149,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM100599,ORD100149,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100600,ORD100149,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100601,ORD100149,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM100602,ORD100149,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100603,ORD100149,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM100604,ORD100150,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100605,ORD100150,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100606,ORD100150,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM100607,ORD100150,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM100608,ORD100150,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM100609,ORD100150,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100610,ORD100150,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM100611,ORD100150,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM100612,ORD100151,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM100613,ORD100151,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM100614,ORD100152,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM100615,ORD100152,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM100616,ORD100152,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100617,ORD100153,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM100618,ORD100153,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100619,ORD100153,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM100620,ORD100153,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM100621,ORD100154,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM100622,ORD100154,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM100623,ORD100154,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
